name	mz	rt	intensity	exact_mass	ppm_error	rt_diff	adduct	C	H	N	O	P	S	molecular_formula	compound_name	compound_id	compound_count	compounds_hmdb_full_v4_0_20200909_v1
271_0734404	271.0734404	0.0	7691.492196	271.073396	0.16379327751827866		[M+Na-2H]-	9	18	2	4	0	1	C9H18N2O4S	Threonylmethionine	HMDB0029067	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(10S,11S)-Pterosin C	HMDB0030763	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(2Z)-2-[(2-hydroxyphenyl)methylidene]heptanoic acid	HMDB0133177	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(2Z)-2-[(3-hydroxyphenyl)methylidene]heptanoic acid	HMDB0133172	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(2Z)-2-[(4-hydroxyphenyl)methylidene]heptanoic acid	HMDB0133173	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(2Z)-3-hydroxy-2-(phenylmethylidene)heptanoic acid	HMDB0133171	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(2Z)-6-hydroxy-2-(phenylmethylidene)heptanoic acid	HMDB0133174	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(2Z)-7-hydroxy-2-(phenylmethylidene)heptanoic acid	HMDB0133176	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	(S)-Pterosin P	HMDB0036607	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	2-pentyl-3-phenyloxirane-2-carboxylic acid	HMDB0133175	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	Dehydrooreadone	HMDB0036046	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.074199	-2.798495772886643		[M+K-2H]-	14	18	0	3	0	0	C14H18O3	Pterosin N	HMDB0038218	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.07426	-3.0235257305500323		[M+Cl]-	13	16	0	4	0	0	C13H16O4	2-hydroxy-2-[4-hydroxy-3-(3-methylbut-2-en-1-yl)phenyl]acetic acid	HMDB0135908	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.07426	-3.0235257305500323		[M+Cl]-	13	16	0	4	0	0	C13H16O4	4-hydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)benzoic acid	HMDB0124833	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.07426	-3.0235257305500323		[M+Cl]-	13	16	0	4	0	0	C13H16O4	4-hydroxy-3-methoxy-5-(3-methylbut-2-en-1-yl)benzoic acid	HMDB0140425	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.07426	-3.0235257305500323		[M+Cl]-	13	16	0	4	0	0	C13H16O4	Carboxy-ibuprofen	HMDB0060564	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.07426	-3.0235257305500323		[M+Cl]-	13	16	0	4	0	0	C13H16O4	Ethyl vanillin isobutyrate	HMDB0037683	1.0	1
271_0734404	271.0734404	0.0	7691.492196	271.072431	3.723727994997494		[M+Hac-H]-	12	8	2	2	0	0	C12H8N2O2	Questiomycin A	HMDB0030483	2.0	1
271_0785235	271.0785235	0.0	225583.7194															
272_0079122	272.0079122	0.0	1993.327296															
272_0151414	272.0151414	0.0	2676.325105	272.01536600000003	-0.8256886488688696		[M-H]-	11	12	1	3	0	1	C11H12ClNO3S	Chlormezanone	HMDB0015309	1.0	1
272_0195214	272.0195214	0.0	2838.496653	272.019144	1.3874023513240574		[M+K-2H]-	9	9	5	3	0	0	C9H9N5O3	6-Succinoaminopurine	HMDB0013204	1.0	1
272_046104	272.046104	0.0	2803.072474															
272_0633124	272.0633124	0.0	9598.476277															
272_0818661	272.0818661	0.0	20191.39783	272.08053	4.910678467155186		[M+Na-2H]-	15	13	3	1	0	0	C15H13N3O	7-Aminonitrazepam	HMDB0041819	1.0	1
272_0998631	272.0998631	0.0	4409.906028															
272_1624469	272.1624469	0.0	2466.355599	272.16158	3.1852401797691057		[M+Hac-H]-	10	19	3	2	0	0	C10H19N3O2	Guanadrel	HMDB0014371	1.0	1
272_9703527	272.9703527	0.0	2894.77277															
273_0389911	273.0389911	0.0	12931.62696	273.039545	-2.0286438728129474		[M+K-2H]-	10	12	4	3	0	0	C10H12N4O3	Didanosine	HMDB0015037	2.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038268	2.648346714385221		[M+Cl]-	8	14	0	8	0	0	C8H14O8	3,4,5-trihydroxy-6-(2-hydroxyethoxy)oxane-2-carboxylic acid	HMDB0131294	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038093	3.2892846199747896		[M+Hac-H]-	5	11	0	7	1	0	C5H11O7P	1-Deoxy-D-xylulose 5-phosphate	HMDB0001213	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038093	3.2892846199747896		[M+Hac-H]-	5	11	0	7	1	0	C5H11O7P	5-Deoxyribose-1-phosphate	HMDB0060393	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038093	3.2892846199747896		[M+Hac-H]-	5	11	0	7	1	0	C5H11O7P	Deoxyribose 1-phosphate	HMDB0001351	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038093	3.2892846199747896		[M+Hac-H]-	5	11	0	7	1	0	C5H11O7P	Deoxyribose 5-monophosphate	HMDB0059654	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038093	3.2892846199747896		[M+Hac-H]-	5	11	0	7	1	0	C5H11O7P	Deoxyribose 5-phosphate	HMDB0001031	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038056	3.424797311010803		[M+Na-2H]-	12	12	0	6	0	0	C12H12O6	(2Z)-3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)-2-hydroxyprop-2-enal	HMDB0128661	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038056	3.424797311010803		[M+Na-2H]-	12	12	0	6	0	0	C12H12O6	2-O-(Z-p-Hydroxycinnamoyl)-(x)-glyceric acid	HMDB0041195	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038056	3.424797311010803		[M+Na-2H]-	12	12	0	6	0	0	C12H12O6	3-(4,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-enoic acid	HMDB0137274	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038056	3.424797311010803		[M+Na-2H]-	12	12	0	6	0	0	C12H12O6	3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)oxirane-2-carbaldehyde	HMDB0128664	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038056	3.424797311010803		[M+Na-2H]-	12	12	0	6	0	0	C12H12O6	3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-enoic acid	HMDB0128660	1.0	1
273_0389911	273.0389911	0.0	12931.62696	273.038056	3.424797311010803		[M+Na-2H]-	12	12	0	6	0	0	C12H12O6	Mono-(3-carboxypropyl) phthalate	HMDB0061748	1.0	1
273_0557656	273.0557656	0.0	3870.385576	273.055718	0.1743233956353272		[M-H]-	18	10	0	3	0	0	C18H10O3	4-Phenyl-1H,3H-naphtho[1,8-cd]pyran-1,3-dione	HMDB0041120	1.0	1
273_0557656	273.0557656	0.0	3870.385576	273.055066	2.562120564947584		[M+Hac-H]-	8	10	2	3	0	1	C8H10N2O3S	Sulfacetamide	HMDB0014772	1.0	1
273_0810434	273.0810434	0.0	2392.014303	273.080219	3.0188931406967243		[M-H]-	12	18	0	5	0	1	C12H18O5S	{[1-(4-methoxyphenyl)pentan-3-yl]oxy}sulfonic acid	HMDB0133010	1.0	1
273_0810434	273.0810434	0.0	2392.014303	273.080218	3.0225550793889235		[M+Hac-H]-	10	14	0	3	0	1	C10H14O3S	Ethyl 3-[(2-furanylmethyl)thio]propanoate	HMDB0040055	1.0	1
273_1213379	273.1213379	0.0	1973.343366	273.122061	-2.64753420983899		[M+Na-2H]-	13	20	2	3	0	0	C13H20N2O3	N-(4-aminobutyl)-3-(3,4-dihydroxyphenyl)propanimidic acid	HMDB0139534	1.0	1
273_1213379	273.1213379	0.0	1973.343366	273.122061	-2.64753420983899		[M+Na-2H]-	13	20	2	3	0	0	C13H20N2O3	Talbutal	HMDB0014451	1.0	1
273_1213379	273.1213379	0.0	1973.343366	273.120444	3.272915007395487		[M-H]-	10	18	4	5	0	0	C10H18N4O5	Gamma-glutamyl-Gamma-glutamate	HMDB0029163	1.0	1
273_1213379	273.1213379	0.0	1973.343366	273.120444	3.272915007395487		[M-H]-	10	18	4	5	0	0	C10H18N4O5	Glutaminyl-Gamma-glutamate	HMDB0028811	1.0	1
273_1213379	273.1213379	0.0	1973.343366	273.120444	3.272915007395487		[M-H]-	10	18	4	5	0	0	C10H18N4O5	Glutaminylglutamine	HMDB0028795	1.0	1
273_1213379	273.1213379	0.0	1973.343366	273.120444	3.272915007395487		[M-H]-	10	18	4	5	0	0	C10H18N4O5	N2-Succinoylarginine	HMDB0032764	1.0	1
274_012421	274.012421	0.0	8584.01686	274.012388	0.1204325113591939		[M+Cl]-	10	9	1	6	0	0	C10H9NO6	2-{[hydroxy(6-hydroxy-2H-1,3-benzodioxol-5-yl)methylidene]amino}acetic acid	HMDB0129401	1.0	1
274_012421	274.012421	0.0	8584.01686	274.012327	0.34305025988866		[M+K-2H]-	11	11	1	5	0	0	C11H11NO5	Methyl 2,3-dihydro-3,5-dihydroxy-2-oxo-3-indoleacetic acid	HMDB0038942	2.0	1
274_012421	274.012421	0.0	8584.01686	274.012327	0.34305025988866		[M+K-2H]-	11	11	1	5	0	0	C11H11NO5	N-Benzoylaspartic acid	HMDB0034251	2.0	1
274_0220605	274.0220605	0.0	1997.707513															
274_0400072	274.0400072	0.0	5692.642748	274.040647	-2.3346901526898116		[M+K-2H]-	13	16	1	1	0	0	C13H16ClNO	Ketamine	HMDB0015352	2.0	1
274_0400072	274.0400072	0.0	5692.642748	274.038817	4.343180331260759		[M+K-2H]-	14	11	3	1	0	0	C14H11N3O	2-Amino-5-benzoylbenzimidazole	HMDB0060711	2.0	1
274_0617992	274.0617992	0.0	12393.74341	274.061624	0.6392722827952052		[M+Na-2H]-	13	16	1	2	0	0	C13H16ClNO2	4-Hydroxyketamine	HMDB0014017	1.0	1
274_0617992	274.0617992	0.0	12393.74341	274.061624	0.6392722827952052		[M+Na-2H]-	13	16	1	2	0	0	C13H16ClNO2	5-Hydroxyketamine	HMDB0014016	1.0	1
274_0617992	274.0617992	0.0	12393.74341	274.061624	0.6392722827952052		[M+Na-2H]-	13	16	1	2	0	0	C13H16ClNO2	6-Hydroxyketamine	HMDB0060550	1.0	1
274_078972	274.078972	0.0	6121.836732															
274_1053231	274.1053231	0.0	6180.037546	274.104459	3.1524478045836695		[M-H]-	10	17	3	6	0	0	C10H17N3O6	Glutaminylglutamic acid	HMDB0028796	3.0	1
274_1053231	274.1053231	0.0	6180.037546	274.104459	3.1524478045836695		[M-H]-	10	17	3	6	0	0	C10H17N3O6	Glutamyl-Gamma-glutamate	HMDB0028833	3.0	1
274_1053231	274.1053231	0.0	6180.037546	274.104459	3.1524478045836695		[M-H]-	10	17	3	6	0	0	C10H17N3O6	Glutamylglutamine	HMDB0028817	3.0	1
274_1053231	274.1053231	0.0	6180.037546	274.104459	3.1524478045836695		[M-H]-	10	17	3	6	0	0	C10H17N3O6	N-gamma-Glutamylglutamine	HMDB0029147	3.0	1
274_1053231	274.1053231	0.0	6180.037546	274.104459	3.1524478045836695		[M-H]-	10	17	3	6	0	0	C10H17N3O6	N2-gamma-Glutamylglutamine	HMDB0011738	3.0	1
274_1053231	274.1053231	0.0	6180.037546	274.104459	3.1524478045836695		[M-H]-	10	17	3	6	0	0	C10H17N3O6	Norophthalmic acid	HMDB0005766	3.0	1
274_1127467	274.1127467	0.0	2441.856451															
274_1417343	274.1417343	0.0	5628.672156	274.140845	3.2439529395300264		[M-H]-	11	21	3	5	0	0	C11H21N3O5	Glutamyllysine	HMDB0004207	3.0	1
274_1417343	274.1417343	0.0	5628.672156	274.140845	3.2439529395300264		[M-H]-	11	21	3	5	0	0	C11H21N3O5	Lysylglutamic acid	HMDB0028950	3.0	1
274_1417343	274.1417343	0.0	5628.672156	274.140845	3.2439529395300264		[M-H]-	11	21	3	5	0	0	C11H21N3O5	epsilon-(gamma-Glutamyl)lysine	HMDB0003869	3.0	1
274_1417343	274.1417343	0.0	5628.672156	274.140845	3.2439529395300264		[M-H]-	11	21	3	5	0	0	C11H21N3O5	gamma-Glutamyllysine	HMDB0029154	3.0	1
274_8786041	274.8786041	0.0	4057.397467															
274_9797791	274.9797791	0.0	3132.053789															
274_9923975	274.9923975	0.0	9482.279416	274.99325	-3.100076092804803		[M+Cl]-	6	12	2	4	0	2	C6H12N2O4S2	L-Cystine	HMDB0000192	2.0	1
274_9944716	274.9944716	0.0	8917.237628	274.99325	4.442290856259339		[M+Cl]-	6	12	2	4	0	2	C6H12N2O4S2	L-Cystine	HMDB0000192	2.0	1
275_0711788	275.0711788	0.0	2396.793938	275.070717	1.6788410086643435		[M-H]-	10	16	2	5	0	1	C10H16N2O5S	Biotin sulfone	HMDB0004818	1.0	1
275_0711788	275.0711788	0.0	2396.793938	275.070716	1.6824764435476272		[M+Hac-H]-	8	12	2	3	0	1	C8H12N2O3S	6-Aminopenicillanic acid	HMDB0060618	1.0	1
275_0711788	275.0711788	0.0	2396.793938	275.070716	1.6824764435476272		[M+Hac-H]-	8	12	2	3	0	1	C8H12N2O3S	Bisnorbiotin	HMDB0004821	1.0	1
275_0711788	275.0711788	0.0	2396.793938	275.072343	-4.23234116272157		[M-H]-	12	18	2	1	0	0	C12H18Cl2N2O	Clenbuterol	HMDB0015477	3.0	1
275_0965013	275.0965013	0.0	157416.1068															
275_1328472	275.1328472	0.0	15438.8081	275.13205	2.8975177556459086		[M+Cl]-	16	20	2	0	0	0	C16H20N2	Pheniramine	HMDB0015557	2.0	1
275_9656096	275.9656096	0.0	3442.412052															
276_0083507	276.0083507	0.0	3459.604147															
276_0308858	276.0308858	0.0	2719.509759	276.030918	-0.11665359879786202		[M-H]-	9	7	7	2	0	1	C9H7N7O2S	Azathioprine	HMDB0015128	1.0	1
276_0407443	276.0407443	0.0	4092.293935	276.040402	1.240035869820953		[M+Na-2H]-	15	11	0	4	0	0	C15H11O4	3,5,7-trihydroxy-2-phenyl-1λ⁴-chromen-1-ylium	HMDB0125091	1.0	1
276_0998377	276.0998377	0.0	17359.69285	276.100597	-2.7500846003971273		[M+Na-2H]-	16	17	1	2	0	0	C16H17NO2	N-Methylschinifoline	HMDB0040381	1.0	1
276_0998377	276.0998377	0.0	17359.69285	276.100749	-3.3006067650482693		[M+K-2H]-	13	21	1	3	0	0	C13H21NO3	3alpha-Tigloyloxytropane N-oxide	HMDB0033454	2.0	1
276_0998377	276.0998377	0.0	17359.69285	276.100749	-3.3006067650482693		[M+K-2H]-	13	21	1	3	0	0	C13H21NO3	Isoetharine	HMDB0014366	2.0	1
276_0998377	276.0998377	0.0	17359.69285	276.100749	-3.3006067650482693		[M+K-2H]-	13	21	1	3	0	0	C13H21NO3	Moprolol	HMDB0041935	2.0	1
276_0998377	276.0998377	0.0	17359.69285	276.100749	-3.3006067650482693		[M+K-2H]-	13	21	1	3	0	0	C13H21NO3	Petasinine	HMDB0030516	2.0	1
276_0998377	276.0998377	0.0	17359.69285	276.100749	-3.3006067650482693		[M+K-2H]-	13	21	1	3	0	0	C13H21NO3	Salbutamol	HMDB0001937	2.0	1
276_1362262	276.1362262	0.0	2199.354316	276.136982	-2.7370473686823664		[M+Na-2H]-	17	21	1	1	0	0	C17H21NO	Atomoxetine	HMDB0014434	1.0	1
276_1362262	276.1362262	0.0	2199.354316	276.136982	-2.7370473686823664		[M+Na-2H]-	17	21	1	1	0	0	C17H21NO	Diphenhydramine	HMDB0001927	1.0	1
276_1362262	276.1362262	0.0	2199.354316	276.136982	-2.7370473686823664		[M+Na-2H]-	17	21	1	1	0	0	C17H21NO	N-Demethyl orphenadrine	HMDB0060632	1.0	1
276_1362262	276.1362262	0.0	2199.354316	276.136982	-2.7370473686823664		[M+Na-2H]-	17	21	1	1	0	0	C17H21NO	Phenyltoloxamine	HMDB0240250	1.0	1
276_1362262	276.1362262	0.0	2199.354316	276.135365	3.118760250180935		[M+Hac-H]-	12	15	3	1	0	0	C12H15N3O	N-Desmethylaminopyrine	HMDB0013839	1.0	1
276_1362262	276.1362262	0.0	2199.354316	276.13719499999996	-3.5084009597215164		[M+Cl]-	13	23	1	3	0	0	C13H23NO3	Dioscoretine	HMDB0038588	2.0	1
276_9561635	276.9561635	0.0	6831.604767															
276_9593473	276.9593473	0.0	16363.18182															
277_0901142	277.0901142	0.0	5040.640369															
277_0922419	277.0922419	0.0	5351.550689	277.09182300000003	1.5117732288434342		[M+Na-2H]-	10	16	4	4	0	0	C10H16N4O4	2-(3-Carboxy-3-aminopropyl)-L-histidine	HMDB0011655	1.0	1
277_0922419	277.0922419	0.0	5351.550689	277.09182300000003	1.5117732288434342		[M+Na-2H]-	10	16	4	4	0	0	C10H16N4O4	Histidylthreonine	HMDB0028895	1.0	1
277_0922419	277.0922419	0.0	5351.550689	277.09182300000003	1.5117732288434342		[M+Na-2H]-	10	16	4	4	0	0	C10H16N4O4	Threonylhistidine	HMDB0029063	1.0	1
277_0922419	277.0922419	0.0	5351.550689	277.092891	-2.342535738429957		[M+Hac-H]-	9	14	0	6	0	0	C9H14O6	Triacetin	HMDB0029592	1.0	1
277_0922419	277.0922419	0.0	5351.550689	277.092892	-2.346144628025506		[M-H]-	11	18	0	8	0	0	C11H18O8	3,4,5-trihydroxy-6-[(3-methylbutanoyl)oxy]oxane-2-carboxylic acid	HMDB0130798	2.0	1
277_0922419	277.0922419	0.0	5351.550689	277.092892	-2.346144628025506		[M-H]-	11	18	0	8	0	0	C11H18O8	3,4,5-trihydroxy-6-[(oxolan-2-yl)methoxy]oxane-2-carboxylic acid	HMDB0126546	2.0	1
277_0922419	277.0922419	0.0	5351.550689	277.092892	-2.346144628025506		[M-H]-	11	18	0	8	0	0	C11H18O8	Isovalerylglucuronide	HMDB0002091	2.0	1
277_1121521	277.1121521	0.0	201634.0582	277.111519	2.2846397807661303		[M+Hac-H]-	10	18	0	3	0	1	C10H18O3S	S-[1-[2-(Acetyloxy)ethyl]butyl] ethanethioate	HMDB0037764	2.0	1
277_1121521	277.1121521	0.0	201634.0582	277.111254	3.2409365807604105		[M+K-2H]-	16	20	2	0	0	0	C16H20N2	Pheniramine	HMDB0015557	2.0	1
277_148463	277.148463	0.0	2735.725185	277.147904	2.0169735796008266		[M+Hac-H]-	11	22	0	2	0	1	C11H22O2S	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	1.0	1
277_148463	277.148463	0.0	2735.725185	277.147904	2.0169735796008266		[M+Hac-H]-	11	22	0	2	0	1	C11H22O2S	(S)-3-Methylthiohexyl butyrate	HMDB0038946	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.155767	2.1565490281048803		[M-H]-	15	22	2	3	0	0	C15H22N2O3	Isoleucyl-Phenylalanine	HMDB0028914	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.155767	2.1565490281048803		[M-H]-	15	22	2	3	0	0	C15H22N2O3	Phenylalanylisoleucine	HMDB0028998	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.155767	2.1565490281048803		[M-H]-	15	22	2	3	0	0	C15H22N2O3	keratan sulfate I	HMDB0062483	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.155767	2.1565490281048803		[M-H]-	15	22	2	3	0	0	C15H22N2O3	​Leucylphenylalanine	HMDB0013243	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.15576599999997	2.1601571154461623		[M+Hac-H]-	13	18	2	1	0	0	C13H18N2O	5-Methoxydimethyltryptamine	HMDB0002004	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.15576599999997	2.1601571154461623		[M+Hac-H]-	13	18	2	1	0	0	C13H18N2O	N-despropyl ropinirole	HMDB0060625	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	15,5-Farnesanolide	HMDB0040997	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	9-Pentadecenoic acid	HMDB0029765	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Auberganol	HMDB0039715	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Butyl undecylenate	HMDB0036426	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Citronellyl isovalerate	HMDB0038954	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Citronellyl pentanoate	HMDB0037229	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Exaltolide	HMDB0034455	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Isobutyl 10-undecenoate	HMDB0032347	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Menthyl isovalerate	HMDB0037211	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157535	-4.22250832910786		[M+K-2H]-	15	28	0	2	0	0	C15H28O2	Rhodinyl isovalerate	HMDB0037190	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157596	-4.442598787835579		[M+Cl]-	14	26	0	3	0	0	C14H26O3	3-Oxotetradecanoic acid	HMDB0010730	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157596	-4.442598787835579		[M+Cl]-	14	26	0	3	0	0	C14H26O3	6-Ketomyristic acid	HMDB0030982	1.0	1
277_1563647	277.1563647	0.0	4300.821278	277.157596	-4.442598787835579		[M+Cl]-	14	26	0	3	0	0	C14H26O3	L-Menthyl (R,S)-3-hydroxybutyrate	HMDB0032370	1.0	1
278_0352803	278.0352803	0.0	4009.563323															
278_1154715	278.1154715	0.0	24055.44472	278.116247	-2.7884023617459754		[M+Na-2H]-	16	19	1	2	0	0	C16H19NO2	Coumaperine	HMDB0039125	2.0	1
278_1154715	278.1154715	0.0	24055.44472	278.11463000000003	3.025730793013741		[M-H]-	13	17	3	4	0	0	C13H17N3O4	Asparaginyl-Phenylalanine	HMDB0028738	2.0	1
278_1154715	278.1154715	0.0	24055.44472	278.11463000000003	3.025730793013741		[M-H]-	13	17	3	4	0	0	C13H17N3O4	Phenylalanylasparagine	HMDB0028990	2.0	1
278_1154715	278.1154715	0.0	24055.44472	278.116399	-3.3349345932990735		[M+K-2H]-	13	23	1	3	0	0	C13H23NO3	Dioscoretine	HMDB0038588	2.0	1
278_1154715	278.1154715	0.0	24055.44472	278.11645899999996	-3.550670835885586		[M+Cl]-	12	21	1	4	0	0	C12H21NO4	Tiglylcarnitine	HMDB0002366	1.0	1
279_039585	279.039585	0.0	23928.93327	279.038937	2.3222565530788866		[M+Cl]-	9	12	2	6	0	0	C9H12N2O6	Pseudouridine	HMDB0000767	3.0	1
279_039585	279.039585	0.0	23928.93327	279.038937	2.3222565530788866		[M+Cl]-	9	12	2	6	0	0	C9H12N2O6	Uridine	HMDB0000296	3.0	1
279_039585	279.039585	0.0	23928.93327	279.038877	2.5372808534296736		[M+K-2H]-	10	14	2	5	0	0	C10H14N2O5	Telbivudine	HMDB0015394	2.0	1
279_039585	279.039585	0.0	23928.93327	279.038877	2.5372808534296736		[M+K-2H]-	10	14	2	5	0	0	C10H14N2O5	Thymidine	HMDB0000273	2.0	1
279_039585	279.039585	0.0	23928.93327	279.038761	2.9529947632112767		[M+Hac-H]-	6	9	2	5	1	0	C6H9N2O5P	Imidazole acetol-phosphate	HMDB0012236	1.0	1
279_039585	279.039585	0.0	23928.93327	279.038725	3.0820094952367585		[M+Na-2H]-	13	10	2	4	0	0	C13H10N2O4	Thalidomide	HMDB0015175	3.0	1
279_1079753	279.1079753	0.0	7106.729373															
280_0089256	280.0089256	0.0	2478.671242															
280_0211437	280.0211437	0.0	21371.63938	280.020371	2.7594420977694782		[M+Na-2H]-	6	14	1	8	1	0	C6H14NO8P	Aminofructose 6-phosphate	HMDB0060436	3.0	1
280_0211437	280.0211437	0.0	21371.63938	280.020371	2.7594420977694782		[M+Na-2H]-	6	14	1	8	1	0	C6H14NO8P	Glucosamine 6-phosphate	HMDB0001254	3.0	1
280_0211437	280.0211437	0.0	21371.63938	280.020371	2.7594420977694782		[M+Na-2H]-	6	14	1	8	1	0	C6H14NO8P	Glucosamine-1P	HMDB0001109	3.0	1
280_043039	280.043039	0.0	3433.3283															
280_1045325	280.1045325	0.0	5057.143176	280.105128	-2.1259874970030395		[M+Hac-H]-	9	11	5	2	0	0	C9H11N5O2	2'-Deoxysepiapterin	HMDB0000389	2.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10512800000004	-2.125987497205975		[M-H]-	11	15	5	4	0	0	C11H15N5O4	1-Methyladenosine	HMDB0003331	1.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10512800000004	-2.125987497205975		[M-H]-	11	15	5	4	0	0	C11H15N5O4	2'-O-Methyladenosine	HMDB0004326	1.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10512800000004	-2.125987497205975		[M-H]-	11	15	5	4	0	0	C11H15N5O4	3'-O-Methyladenosine	HMDB0006023	1.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10512800000004	-2.125987497205975		[M-H]-	11	15	5	4	0	0	C11H15N5O4	N6-Methyladenosine	HMDB0004044	1.0	1
280_1045325	280.1045325	0.0	5057.143176	280.103791	2.6472330037251273		[M-H]-	10	19	1	8	0	0	C10H19NO8	N-(1-Deoxy-1-fructosyl)threonine	HMDB0037843	1.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10379	2.6508031183769436		[M+Hac-H]-	8	15	1	6	0	0	C8H15NO6	Aldehydo-N-acetyl-D-glucosamine	HMDB0062641	3.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10379	2.6508031183769436		[M+Hac-H]-	8	15	1	6	0	0	C8H15NO6	Avenic acid B	HMDB0038751	3.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10379	2.6508031183769436		[M+Hac-H]-	8	15	1	6	0	0	C8H15NO6	N-Acetyl-D-glucosamine	HMDB0000215	3.0	1
280_1045325	280.1045325	0.0	5057.143176	280.10379	2.6508031183769436		[M+Hac-H]-	8	15	1	6	0	0	C8H15NO6	N-Acetyl-b-D-galactosamine	HMDB0000853	3.0	1
