name	mz	rt	intensity	exact_mass	ppm_error	rt_diff	adduct	C	H	N	O	P	S	molecular_formula	compound_name	compound_id	compound_count	compounds_hmdb_full_v4_0_20200909_v1
218_8953718	218.8953718	0.0	6019.167807															
218_9052475	218.9052475	0.0	11162.60036															
218_9349864	218.9349864	0.0	4808.598251															
218_9489598	218.9489598	0.0	20794.35958															
218_9844358	218.9844358	0.0	17202.57118															
218_9972931	218.9972931	0.0	4587.848896															
219_1064487	219.1064487	0.0	4922.745058															
220_028919	220.028919	0.0	4226.181281															
220_8748423	220.8748423	0.0	65067.99528															
220_8843561	220.8843561	0.0	41906.40124															
221_0493506	221.0493506	0.0	4481.63048	221.04869	2.9884818589214075		[M+H]+	9	16	0	0	0	3	C9H16S3	1-Propenyl 1-(1-propenylthio)propyl disulfide	HMDB0038967	1.0	1
221_0667164	221.0667164	0.0	5921.978338															
221_8797896	221.8797896	0.0	7823.630926															
222_9002037	222.9002037	0.0	18172.97808															
222_9922614	222.9922614	0.0	5221.765209															
223_0823527	223.0823527	0.0	6065.892526															
223_101387	223.101387	0.0	4415.875337															
224_8972733	224.8972733	0.0	6170.356286	224.896527	3.318414961574641		[M+Na]+	3	6	0	0	0	5	C3H6S5	1,2,4,5,7-Pentathiocane	HMDB0039431	1.0	1
225_0616764	225.0616764	0.0	3616.737192															
225_0842628	225.0842628	0.0	4231.925442	225.08457800000002	-1.4003624895929447		[M+Na]+	8	14	2	4	0	0	C8H14N2O4	Alanylhydroxyproline	HMDB0028688	2.0	1
225_0842628	225.0842628	0.0	4231.925442	225.08457800000002	-1.4003624895929447		[M+Na]+	8	14	2	4	0	0	C8H14N2O4	Hydroxyprolyl-Alanine	HMDB0028856	2.0	1
225_0842628	225.0842628	0.0	4231.925442	225.08457800000002	-1.4003624895929447		[M+Na]+	8	14	2	4	0	0	C8H14N2O4	L-Coprine	HMDB0034266	2.0	1
225_0842628	225.0842628	0.0	4231.925442	225.08457800000002	-1.4003624895929447		[M+Na]+	8	14	2	4	0	0	C8H14N2O4	Prolyl-Serine	HMDB0029026	2.0	1
225_0842628	225.0842628	0.0	4231.925442	225.08457800000002	-1.4003624895929447		[M+Na]+	8	14	2	4	0	0	C8H14N2O4	Serylproline	HMDB0029047	2.0	1
225_087868	225.087868	0.0	15449.79932	225.08860099999998	-3.2564954277571974		[M+Na]+	13	14	0	2	0	0	C13H14O2	1-(4-methoxyphenyl)-4-methylpenta-1,4-dien-3-one	HMDB0132938	2.0	1
225_087868	225.087868	0.0	15449.79932	225.08860099999998	-3.2564954277571974		[M+Na]+	13	14	0	2	0	0	C13H14O2	3-(3-Methylbutylidene)-1(3H)-isobenzofuranone	HMDB0031663	2.0	1
225_087868	225.087868	0.0	15449.79932	225.08860099999998	-3.2564954277571974		[M+Na]+	13	14	0	2	0	0	C13H14O2	6-Acetyl-2,2-dimethyl-2H-1-benzopyran	HMDB0030816	2.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	(1R,2R,4R)-1,8-Epoxy-p-menthane-2,4-diol	HMDB0041545	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol	HMDB0033010	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol	HMDB0038978	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	(E)-10-Hydroxy-8-decenoic acid	HMDB0039533	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	2-Methylbutyl 3-hydroxy-2-methylidenebutanoate	HMDB0040204	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	3-Hydroxy-5Z-octenyl acetate	HMDB0030369	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	3-Methylbutyl 3-hydroxy-2-methylidenebutanoate	HMDB0040205	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	3-Oxodecanoic acid	HMDB0010724	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	5-Hexyl-1,4-dioxan-2-one	HMDB0039587	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	6-Hexyl-1,4-dioxan-2-one	HMDB0039582	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	6-Methyl-2-methylene-6-octene-1,3,8-triol	HMDB0038692	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	Ethyl (3R,5Z)-3-hydroxy-5-octenoate	HMDB0030367	1.0	1
225_087868	225.087868	0.0	15449.79932	225.088752	-3.9273397366983027		[M+K]+	10	18	0	3	0	0	C10H18O3	exo,exo-1,8-Epoxy-p-menthane-2,6-diol	HMDB0041376	1.0	1
225_087868	225.087868	0.0	15449.79932	225.086983	3.9318133291718746		[M+H]+	10	12	2	4	0	0	C10H12N2O4	5-Hydroxykynurenine	HMDB0012819	2.0	1
225_087868	225.087868	0.0	15449.79932	225.086983	3.9318133291718746		[M+H]+	10	12	2	4	0	0	C10H12N2O4	Hydroxykynurenine	HMDB0000732	2.0	1
225_087868	225.087868	0.0	15449.79932	225.086983	3.9318133291718746		[M+H]+	10	12	2	4	0	0	C10H12N2O4	L-3-Hydroxykynurenine	HMDB0011631	2.0	1
225_087868	225.087868	0.0	15449.79932	225.086983	3.9318133291718746		[M+H]+	10	12	2	4	0	0	C10H12N2O4	L-Nicotianine	HMDB0029397	2.0	1
225_087868	225.087868	0.0	15449.79932	225.086983	3.9318133291718746		[M+H]+	10	12	2	4	0	0	C10H12N2O4	Stavudine	HMDB0014787	2.0	1
225_0980946	225.0980946	0.0	4492.75116	225.09821599999998	-0.5393201338539081		[M+H]+	9	12	4	3	0	0	C9H12N4O3	Temurin	HMDB0004328	1.0	1
225_133198	225.133198	0.0	3740.306778	225.13219700000002	4.4462765135891615		[M+Na]+	8	18	4	2	0	0	C8H18N4O2	Asymmetric dimethylarginine	HMDB0001539	2.0	1
225_133198	225.133198	0.0	3740.306778	225.13219700000002	4.4462765135891615		[M+Na]+	8	18	4	2	0	0	C8H18N4O2	Symmetric dimethylarginine	HMDB0003334	2.0	1
225_1354847	225.1354847	0.0	13323.40623	225.135944	-2.0401007134987563		[M+H]+	12	18	1	3	0	0	C12H18NO3	(4-Hydroxybenzoyl)choline	HMDB0029559	1.0	1
226_000788	226.000788	0.0	6320.849694															
226_0459948	226.0459948	0.0	13845.70008	226.04584599999998	0.6582735433464547		[M+H]+	8	7	3	5	0	0	C8H7N3O5	Dinitolmide	HMDB0032558	1.0	1
226_0459948	226.0459948	0.0	13845.70008	226.04584599999998	0.6582735433464547		[M+H]+	8	7	3	5	0	0	C8H7N3O5	Furazolidone	HMDB0014752	1.0	1
226_9013529	226.9013529	0.0	28472.34702															
227_0175017	227.0175017	0.0	3741.540969															
227_0324833	227.0324833	0.0	5667.345916	227.031631	3.754102440426666		[M+K]+	8	12	0	5	0	0	C8H12O5	Tetrahydro-2,5-furan-diacetic acid	HMDB0059767	1.0	1
227_1130013	227.1130013	0.0	66825.95389	227.113866	-3.807341291940076		[M+H]+	9	14	4	3	0	0	C9H14N4O3	Alanylhistidine	HMDB0028689	3.0	1
227_1130013	227.1130013	0.0	66825.95389	227.113866	-3.807341291940076		[M+H]+	9	14	4	3	0	0	C9H14N4O3	Carnosine	HMDB0000033	3.0	1
227_1130013	227.1130013	0.0	66825.95389	227.113866	-3.807341291940076		[M+H]+	9	14	4	3	0	0	C9H14N4O3	Histidylalanine	HMDB0028878	3.0	1
227_967526	227.967526	0.0	4603.252133															
228_0189104	228.0189104	0.0	4169.922587															
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	1-Carboxyethylvaline	HMDB0240627	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	1-hydroxyhexanoylglycine	HMDB0094718	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	2-hydroxyhexanoylglycine	HMDB0094719	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	3-hydroxyhexanoylglycine	HMDB0094720	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	4-hydroxyhexanoylglycine	HMDB0094721	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	5-hydroxyhexanoylglycine	HMDB0094722	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	N-Lactoylvaline	HMDB0062181	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.063266	0.5884332112952789		[M+K]+	8	15	1	4	0	0	C8H15NO4	N-Methylcalystegine B2	HMDB0036604	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.06311399999998	1.2549157774150634		[M+Na]+	11	11	1	3	0	0	C11H11NO3	3-Indolehydracrylic acid	HMDB0059765	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.06311399999998	1.2549157774150634		[M+Na]+	11	11	1	3	0	0	C11H11NO3	5-Methoxyindoleacetate	HMDB0004096	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.06311399999998	1.2549157774150634		[M+Na]+	11	11	1	3	0	0	C11H11NO3	Cinnamoylglycine	HMDB0011621	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.06311399999998	1.2549157774150634		[M+Na]+	11	11	1	3	0	0	C11H11NO3	Edulitine	HMDB0030179	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.06311399999998	1.2549157774150634		[M+Na]+	11	11	1	3	0	0	C11H11NO3	Indolelactic acid	HMDB0000671	1.0	1
228_0634002	228.0634002	0.0	3355.677997	228.06311399999998	1.2549157774150634		[M+Na]+	11	11	1	3	0	0	C11H11NO3	Methyl 1-methoxy-1H-indole-3-carboxylate	HMDB0032755	1.0	1
228_1117789	228.1117789	0.0	19739.64651															
228_1179908	228.1179908	0.0	135882.7016															
228_6006356	228.6006356	0.0	6067.556516															
229_0928547	229.0928547	0.0	11233.4082	229.093131	-1.2060597312099213		[M+H]+	8	12	4	4	0	0	C8H12N4O4	Decitabine	HMDB0015391	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	2,2,6,7-Tetramethylbicyclo[4.3.0]nona-1(9),4-dien-8-one	HMDB0036685	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	2-(3-Phenylpropyl)tetrahydrofuran	HMDB0036178	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	3,5,8-Megastigmatrien-7-one	HMDB0036572	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	Megastigmatrienone	HMDB0059906	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	beta-Damascenone	HMDB0013804	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	dehydro-beta-Ionone	HMDB0059904	1.0	1
229_0989608	229.0989608	0.0	7614.551471	229.09892299999998	0.16499422828451266		[M+K]+	13	18	0	1	0	0	C13H18O	xi-3-(4-Isopropylphenyl)-2-methylpropanal	HMDB0037763	1.0	1
229_1293108	229.1293108	0.0	5020.877437															
229_1430052	229.1430052	0.0	7211.37238	229.14343499999998	-1.8756810553085725		[M+H]+	12	20	0	4	0	0	C12H20O4	5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid	HMDB0030994	1.0	1
229_1430052	229.1430052	0.0	7211.37238	229.14343499999998	-1.8756810553085725		[M+H]+	12	20	0	4	0	0	C12H20O4	Traumatic acid	HMDB0000933	1.0	1
229_9374295	229.9374295	0.0	6932.804114															
230_0011807	230.0011807	0.0	7502.012184															
230_0708308	230.0708308	0.0	3800.596773															
230_8363658	230.8363658	0.0	5112.653627															
230_9652764	230.9652764	0.0	6298.116763	230.96587399999999	-2.587395227018998		[M+Na]+	0	0	0	0	0	0	Pb	Lead	HMDB0004628	1.0	1
230_982022	230.982022	0.0	7974.840787															
231_0013819	231.0013819	0.0	4586.759382	231.002263	-3.8142483478036118		[M+K]+	6	12	2	1	0	2	C6H12N2OS2	N-Nitrosothialdine	HMDB0031186	1.0	1
231_0296211	231.0296211	0.0	24865.86476	231.02966899999998	-0.20733267799476265		[M+H]+	13	10	0	0	0	2	C13H10S2	5-(1-Propynyl)-5'-vinyl-2,2'-bithiophene	HMDB0038430	2.0	1
231_0296211	231.0296211	0.0	24865.86476	231.03063500000002	-4.388595477841226		[M+Na]+	8	16	0	0	0	3	C8H16S3	(+)-1-Methylpropyl 3-(methylthio)-2-propenyl disulfide	HMDB0034425	1.0	1
231_0296211	231.0296211	0.0	24865.86476	231.03063500000002	-4.388595477841226		[M+Na]+	8	16	0	0	0	3	C8H16S3	3-Methyl-5-pentyl-1,2,4-trithiolane	HMDB0040242	1.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	2',4'-Dihydroxy-2-biphenylcarboxylic acid	HMDB0039209	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	2-benzoylbenzene-1,3,5-triol	HMDB0137958	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	2-hydroxyphenyl 2-hydroxybenzoate	HMDB0135164	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	3-hydroxyphenyl 2-hydroxybenzoate	HMDB0135165	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	4-hydroxyphenyl 2-hydroxybenzoate	HMDB0135166	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	7-hydroxy-6-(3-oxobut-1-en-1-yl)-2H-chromen-2-one	HMDB0128952	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	Coriandrin	HMDB0033329	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	Wyeronic acid	HMDB0039141	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	phenyl 2,3-dihydroxybenzoate	HMDB0135162	2.0	1
231_0660022	231.0660022	0.0	22813.1001	231.06518499999999	3.5366643401021505		[M+H]+	13	10	0	4	0	0	C13H10O4	phenyl 2,5-dihydroxybenzoate	HMDB0135163	2.0	1
231_0722386	231.0722386	0.0	4570.07906															
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	(Z)-3-Oxo-2-(2-pentenyl)-1-cyclopenteneacetic acid	HMDB0030197	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	1-hydroxy-1-(4-methoxyphenyl)pentan-3-one	HMDB0132985	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	1-hydroxy-5-(4-methoxyphenyl)pentan-3-one	HMDB0132982	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	2-Phenoxyethyl isobutyrate	HMDB0040218	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	2-hydroxy-1-(4-methoxyphenyl)pentan-3-one	HMDB0132984	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	3,4-Dihydro-6-methoxy-2,2-dimethyl-2H-1-benzopyran-4-ol	HMDB0041411	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	3,4-Dihydro-6-methoxy-3,7-dimethyl-1H-2-benzopyran-8-ol	HMDB0035224	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	4-Methoxybenzyl butanoate	HMDB0034991	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	4-hydroxy-1-(4-methoxyphenyl)pentan-3-one	HMDB0132980	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	4-methoxy-2-(3-methylbut-2-en-1-yl)benzene-1,3-diol	HMDB0126246	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	4-methoxy-6-(3-methylbut-2-en-1-yl)benzene-1,3-diol	HMDB0133263	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	5-Deoxydiplosporin	HMDB0030681	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	5-methoxy-2-(3-methylbut-2-en-1-yl)benzene-1,3-diol	HMDB0124910	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	Amyl salicylate	HMDB0038604	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	Elemicin	HMDB0033778	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	Isoamyl salicylate	HMDB0040225	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	Isoelemicin	HMDB0029867	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	Jasmine ketolactone	HMDB0030150	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	gamma-Asarone	HMDB0029872	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.09916500000003	-2.690187132606157		[M+Na]+	12	16	0	3	0	0	C12H16O3	trans-Isoasarone	HMDB0031469	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.097548	4.306839291949512		[M+H]+	9	14	2	5	0	0	C9H14N2O5	(1R,2S,3R)-2-Acetyl-4(5)-(1,2,3,4-tetrahydroxybutyl)imidazole	HMDB0029756	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.097548	4.306839291949512		[M+H]+	9	14	2	5	0	0	C9H14N2O5	(2S,3'S)-alpha-Amino-2-carboxy-5-oxo-1-pyrrolidinebutanoic acid	HMDB0039110	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.097548	4.306839291949512		[M+H]+	9	14	2	5	0	0	C9H14N2O5	1-(gamma-Glutamylamino)cyclopropanecarboxylic acid	HMDB0031701	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.097548	4.306839291949512		[M+H]+	9	14	2	5	0	0	C9H14N2O5	Aspartyl-L-proline	HMDB0002335	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.097548	4.306839291949512		[M+H]+	9	14	2	5	0	0	C9H14N2O5	Aspartyl-Proline	HMDB0028761	1.0	1
231_0985433	231.0985433	0.0	6625.925576	231.097548	4.306839291949512		[M+H]+	9	14	2	5	0	0	C9H14N2O5	Prolyl-Aspartate	HMDB0029013	1.0	1
231_1449603	231.1449603	0.0	27902.95016															
231_9068375	231.9068375	0.0	6963.958312															
231_9678537	231.9678537	0.0	12930.98752															
232_0136731	232.0136731	0.0	5009.786409	232.013577	0.414199898342509		[M+Na]+	10	8	1	2	0	0	C10H8ClNO2	4-Chloro-1H-indole-3-acetic acid	HMDB0032936	1.0	1
232_050124	232.050124	0.0	3142.514611															
232_1411876	232.1411876	0.0	10244.97931	232.140415	3.3281580891667923		[M+H]+	8	17	5	3	0	0	C8H17N5O3	Arginylglycine	HMDB0028709	1.0	1
232_1411876	232.1411876	0.0	10244.97931	232.140415	3.3281580891667923		[M+H]+	8	17	5	3	0	0	C8H17N5O3	Glycyl-Arginine	HMDB0028835	1.0	1
232_9272146	232.9272146	0.0	15176.55066															
232_9646245	232.9646245	0.0	13432.45657															
232_997745	232.997745	0.0	4107.381079															
233_000086	233.000086	0.0	9548.864183															
233_0514818	233.0514818	0.0	5880.605211															
233_9323037	233.9323037	0.0	7604.451375															
234_0115503	234.0115503	0.0	8061.615964															
234_0294148	234.0294148	0.0	3449.228942															
234_0619293	234.0619293	0.0	4446.412117															
234_0657399	234.0657399	0.0	11250.29951	234.06561299999998	0.5421556733596454		[M+Na]+	11	14	1	1	0	0	C11H14ClNO	1-Hydroxylorcaserin	HMDB0060704	2.0	1
234_0657399	234.0657399	0.0	11250.29951	234.06561299999998	0.5421556733596454		[M+Na]+	11	14	1	1	0	0	C11H14ClNO	4-(4-chlorophenyl)-4-hydroxypiperidine	HMDB0060902	2.0	1
234_0657399	234.0657399	0.0	11250.29951	234.06561299999998	0.5421556733596454		[M+Na]+	11	14	1	1	0	0	C11H14ClNO	5-Hydroxylorcaserin	HMDB0060778	2.0	1
234_0657399	234.0657399	0.0	11250.29951	234.06561299999998	0.5421556733596454		[M+Na]+	11	14	1	1	0	0	C11H14ClNO	7-Hydroxylorcaserin	HMDB0060800	2.0	1
234_0657399	234.0657399	0.0	11250.29951	234.06561299999998	0.5421556733596454		[M+Na]+	11	14	1	1	0	0	C11H14ClNO	N-Hydroxylorcaserin	HMDB0060844	2.0	1
234_1092637	234.1092637	0.0	5942.372628	234.11006400000002	-3.4184775585245526		[M+Na]+	11	17	1	3	0	0	C11H17NO3	Isoproterenol	HMDB0015197	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.11006400000002	-3.4184775585245526		[M+Na]+	11	17	1	3	0	0	C11H17NO3	Methoxamine	HMDB0014861	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.11006400000002	-3.4184775585245526		[M+Na]+	11	17	1	3	0	0	C11H17NO3	Orciprenaline	HMDB0014954	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.10844699999998	3.488554174338992		[M+H]+	8	15	3	5	0	0	C8H15N3O5	Asparaginyl-Threonine	HMDB0028741	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.10844699999998	3.488554174338992		[M+H]+	8	15	3	5	0	0	C8H15N3O5	Glutaminylserine	HMDB0028806	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.10844699999998	3.488554174338992		[M+H]+	8	15	3	5	0	0	C8H15N3O5	Serinyl-Gamma-glutamate	HMDB0029053	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.10844699999998	3.488554174338992		[M+H]+	8	15	3	5	0	0	C8H15N3O5	Serylglutamine	HMDB0029037	1.0	1
234_1092637	234.1092637	0.0	5942.372628	234.10844699999998	3.488554174338992		[M+H]+	8	15	3	5	0	0	C8H15N3O5	Threonylasparagine	HMDB0029056	1.0	1
234_9000642	234.9000642	0.0	4740.163265															
234_9424007	234.9424007	0.0	4646.334868	234.94260100000002	-0.8525486615228651		[M+Na]+	6	0	6	0	0	0	C6FeN6	Ferrocyanide salts	HMDB0032287	1.0	1
234_9600136	234.9600136	0.0	3785.798903															
234_962025	234.962025	0.0	5216.653871	234.961438	2.498282292706764		[M+H]+	7	7	0	1	0	0	C7H7IO	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	HMDB0062252	1.0	1
235_0133408	235.0133408	0.0	12638.02144															
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	2,3,4-trimethoxybenzoic acid	HMDB0142083	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	2,3-Dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-1-propanone	HMDB0041286	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	2-(2,3-dihydroxy-4-methoxyphenyl)propanoic acid	HMDB0129354	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	2-(2,5-dihydroxy-4-methoxyphenyl)propanoic acid	HMDB0125013	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	2-(4-hydroxy-3,5-dimethoxyphenyl)acetic acid	HMDB0131424	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	3,4-Dihydroxyphenyllactic acid methyl ester	HMDB0041661	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	3-(2,4-dihydroxy-3-methoxyphenyl)propanoic acid	HMDB0125540	2.0	1
235_0576314	235.0576314	0.0	7870.254339	235.05769400000003	-0.26631759620349976		[M+Na]+	10	12	0	5	0	0	C10H12O5	3-(2,4-dihydroxy-5-methoxyphenyl)propanoic acid	HMDB0125520	2.0	1
