name	mz	rt	intensity	exact_mass	ppm_error	rt_diff	adduct	C	H	N	O	P	S	molecular_formula	compound_name	compound_id	compound_count	compounds_kegg_full_20210111_v1
200_0772426	200.0772426	0.0	7381.420896															
200_9447114	200.9447114	0.0	10946.08151															
200_9735111	200.9735111	0.0	73438.86004															
201_9102308	201.9102308	0.0	8238.79614															
201_9743187	201.9743187	0.0	19167.74517															
202_0471899	202.0471899	0.0	6129.052613	202.047464	-1.356611929484058		[M+Na]+	9	9	1	3	0	0	C9H9NO3	2,5,6-Trihydroxy-5,6-dihydroquinoline	C06339	2.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047464	-1.356611929484058		[M+Na]+	9	9	1	3	0	0	C9H9NO3	2-Aminobenzoylacetate	C21453	2.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047464	-1.356611929484058		[M+Na]+	9	9	1	3	0	0	C9H9NO3	3-(4-Aminophenyl)pyruvate	C21272	2.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047464	-1.356611929484058		[M+Na]+	9	9	1	3	0	0	C9H9NO3	3-Succinoylpyridine	C19569	2.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047464	-1.356611929484058		[M+Na]+	9	9	1	3	0	0	C9H9NO3	Hippurate	C01586	2.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047464	-1.356611929484058		[M+Na]+	9	9	1	3	0	0	C9H9NO3	N-Acetylanthranilate	C06332	2.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	(4S)-31,4-Dihydroxy-L-isoleucine	C22301	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	2-Deoxy-scyllo-inosamine	C17580	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	D-Fucosamine	C15478	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	D-Quinovosamine	C15479	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	DMDP	C10143	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	Deoxymannojirimycin	C10141	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	Deoxynojirimycin	C16843	1.0	1
202_0471899	202.0471899	0.0	6129.052613	202.047616	-2.1089088227526602		[M+K]+	6	13	1	4	0	0	C6H13NO4	N,N-Dihydroxy-L-isoleucine	C20311	1.0	1
202_0565338	202.0565338	0.0	5312.772101															
202_518027	202.518027	0.0	40312.65128															
202_9334008	202.9334008	0.0	13635.08282															
203_0343733	203.0343733	0.0	6906.830332	203.034851	-2.352798042562103		[M+Na]+	6	12	0	4	0	1	C6H12O4S	5-Methylthio-D-ribose	C03089	1.0	1
203_0343733	203.0343733	0.0	6906.830332	203.033885	2.405017270888863		[M+H]+	11	6	0	4	0	0	C11H6O4	2-Carboxy-1,4-naphthoquinone	C22039	1.0	1
203_0343733	203.0343733	0.0	6906.830332	203.033885	2.405017270888863		[M+H]+	11	6	0	4	0	0	C11H6O4	6-Hydroxyangelicin	C18085	1.0	1
203_0343733	203.0343733	0.0	6906.830332	203.033885	2.405017270888863		[M+H]+	11	6	0	4	0	0	C11H6O4	Bergaptol	C00758	1.0	1
203_0343733	203.0343733	0.0	6906.830332	203.033885	2.405017270888863		[M+H]+	11	6	0	4	0	0	C11H6O4	Isobergaptol	C18084	1.0	1
203_0343733	203.0343733	0.0	6906.830332	203.033885	2.405017270888863		[M+H]+	11	6	0	4	0	0	C11H6O4	Xanthotoxol	C00841	1.0	1
203_0405572	203.0405572	0.0	8937.206126	203.04109499999998	-2.648724880002123		[M+H]+	5	6	4	5	0	0	C5H6N4O5	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	C12248	1.0	1
203_0557767	203.0557767	0.0	7794.16718	203.05577599999998	0.0034473287540744257		[M+Na]+	6	13	2	2	0	0	C6H13ClN2O2	4-Chloro-L-lysine	C22137	1.0	1
203_0557767	203.0557767	0.0	7794.16718	203.055014	3.7561249287627794		[M+H]+	8	10	0	6	0	0	C8H10O6	cis-(Homo)2-aconitate	C20581	1.0	1
203_0707749	203.0707749	0.0	4543.776634	203.07027	2.486331455657745		[M+H]+	12	10	0	3	0	0	C12H10O3	2,2',3-Trihydroxybiphenyl	C03569	1.0	1
203_0707749	203.0707749	0.0	4543.776634	203.07027	2.486331455657745		[M+H]+	12	10	0	3	0	0	C12H10O3	2-Hydroxy-5-methyl-1-naphthoate	C20856	1.0	1
203_0707749	203.0707749	0.0	4543.776634	203.07027	2.486331455657745		[M+H]+	12	10	0	3	0	0	C12H10O3	2-Napthyloxyacetic acid	C18750	1.0	1
203_0707749	203.0707749	0.0	4543.776634	203.07027	2.486331455657745		[M+H]+	12	10	0	3	0	0	C12H10O3	3-Hydroxy-5-methyl-1-naphthoate	C20805	1.0	1
203_1031923	203.1031923	0.0	14829.85076	203.102633	2.753780154056081		[M+H]+	8	14	2	4	0	0	C8H14N2O4	Coprine	C08271	2.0	1
203_1031923	203.1031923	0.0	14829.85076	203.102633	2.753780154056081		[M+H]+	8	14	2	4	0	0	C8H14N2O4	Proclavaminic acid	C06658	2.0	1
203_1508393	203.1508393	0.0	41712.89461	203.150252	2.8909636794667017		[M+H]+	8	18	4	2	0	0	C8H18N4O2	Arg-OEt	C01404	2.0	1
203_1508393	203.1508393	0.0	41712.89461	203.150252	2.8909636794667017		[M+H]+	8	18	4	2	0	0	C8H18N4O2	NG,NG-Dimethyl-L-arginine	C03626	2.0	1
203_9134507	203.9134507	0.0	6147.876222															
204_0266616	204.0266616	0.0	4109.07674	204.026729	-0.330348872953917		[M+Na]+	8	7	1	4	0	0	C8H7NO4	2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate	C06050	1.0	1
204_0266616	204.0266616	0.0	4109.07674	204.026729	-0.330348872953917		[M+Na]+	8	7	1	4	0	0	C8H7NO4	DIBOA	C15770	1.0	1
204_0338359	204.0338359	0.0	5456.399751															
204_0872242	204.0872242	0.0	5483.002411	204.086924	1.470941861998397		[M+Na]+	9	13	2	2	0	0	C9H13N2O2	Pyridostigmine	C07410	1.0	1
204_0872242	204.0872242	0.0	5483.002411	204.086649	2.818410723252749		[M+H]+	8	13	1	5	0	0	C8H13NO5	N2-Acetyl-L-aminoadipate	C12986	1.0	1
204_0872242	204.0872242	0.0	5483.002411	204.087986	-3.732703795667145		[M+H]+	9	9	5	1	0	0	C9H9N5O	(5-Phenyl-1,2,4-triazol-3-yl)urea	C15383	1.0	1
204_0985089	204.0985089	0.0	7392.250573															
204_1542071	204.1542071	0.0	3927.903992															
204_8970692	204.8970692	0.0	15114.50304															
204_9065973	204.9065973	0.0	9633.312228															
205_028328	205.028328	0.0	4837.931498	205.02755	3.794611992372912		[M+H]+	9	5	4	0	0	0	C9H5ClN4	CCCP	C11164	1.0	1
205_0352232	205.0352232	0.0	6444.761931	205.034279	4.605083621125515		[M+H]+	7	8	0	7	0	0	C7H8O7	Oxaloglutarate	C05533	1.0	1
205_5720309	205.5720309	0.0	6151.463602															
205_5931722	205.5931722	0.0	68592.1634															
205_892762	205.892762	0.0	5206.677141															
206_0342342	206.0342342	0.0	5014.472562	206.034288	-0.2611215858286912		[M+K]+	5	14	1	3	1	0	C5H14NO3P	[2-(Trimethylamino)ethyl]phosphonate	C22281	1.0	1
206_0342342	206.0342342	0.0	5014.472562	206.033977	1.2483377923290928		[M+K]+	9	11	0	3	0	0	C9H11O3	(3,4-Dimethoxyphenyl)methanol radical	C21421	1.0	1
206_1011518	206.1011518	0.0	5856.582289															
206_9224264	206.9224264	0.0	28581.29704															
207_0147953	207.0147953	0.0	5909.703311															
207_051008	207.051008	0.0	5682.0648	207.050798	1.014243857248082		[M+H]+	8	14	0	2	0	2	C8H14O2S2	(R)-Lipoate	C16241	1.0	1
207_051008	207.051008	0.0	5682.0648	207.050798	1.014243857248082		[M+H]+	8	14	0	2	0	2	C8H14O2S2	Lipoate	C00725	1.0	1
207_0546703	207.0546703	0.0	5611.953298	207.05568	-4.8764660790630705		[M+Na]+	6	14	0	3	1	0	C6H14FO3P	Isoflurophate	C00202	1.0	1
207_0592421	207.0592421	0.0	10115.62025	207.05866	2.811280629376155		[M+H]+	10	10	2	1	0	1	C10H10N2OS	Indolylmethylthiohydroximate	C16516	1.0	1
207_639803	207.639803	0.0	5660.424887															
207_9899437	207.9899437	0.0	9900.574682															
207_9988807	207.9988807	0.0	4399.979094	207.99814500000002	3.5370507750373372		[M+Na]+	3	8	1	6	1	0	C3H8NO6P	O-Phospho-D-serine	C02532	1.0	1
207_9988807	207.9988807	0.0	4399.979094	207.99814500000002	3.5370507750373372		[M+Na]+	3	8	1	6	1	0	C3H8NO6P	O-Phospho-L-serine	C01005	1.0	1
208_0610708	208.0610708	0.0	17403.32116	208.060434	3.06064919591411		[M+H]+	10	9	1	4	0	0	C10H9NO4	1-Nitro-5,6-dihydroxy-dihydronaphthalene	C14801	1.0	1
208_0610708	208.0610708	0.0	17403.32116	208.060434	3.06064919591411		[M+H]+	10	9	1	4	0	0	C10H9NO4	2-Formaminobenzoylacetate	C05835	1.0	1
208_0610708	208.0610708	0.0	17403.32116	208.060434	3.06064919591411		[M+H]+	10	9	1	4	0	0	C10H9NO4	3-Amino-4,7-dihydroxy-8-methylcoumarin	C12466	1.0	1
208_0610708	208.0610708	0.0	17403.32116	208.060434	3.06064919591411		[M+H]+	10	9	1	4	0	0	C10H9NO4	4-(2-Aminophenyl)-2,4-dioxobutanoate	C01252	1.0	1
208_8823187	208.8823187	0.0	10459.13702															
209_0580886	209.0580886	0.0	4983.481491	209.05745199999998	3.0450959481085262		[M+K]+	9	14	0	3	0	0	C9H14O3	Furfural diethyl acetal	C14280	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	(+/-)-trans-Acenaphthene-1,2-diol	C04167	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	1-Naphthylacetic acid	C13014	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	2,2'-Dihydroxybiphenyl	C03209	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	3,5-Dihydroxybiphenyl	C19750	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	4,4'-Dihydroxybiphenyl	C14297	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	5-Methyl-1-naphthoate	C20803	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	Biphenyl-2,3-diol	C02526	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	Chimaphylin	C10310	1.0	1
209_0580886	209.0580886	0.0	4983.481491	209.057301	3.7673881573518284		[M+Na]+	12	10	0	2	0	0	C12H10O2	Eutypine	C08448	1.0	1
209_1039279	209.1039279	0.0	164201.9989	209.104919	-4.739725898046134		[M+Na]+	12	14	2	0	0	0	C12H14N2	Calligonine	C09089	1.0	1
209_1039279	209.1039279	0.0	164201.9989	209.104919	-4.739725898046134		[M+Na]+	12	14	2	0	0	0	C12H14N2	Paraquat	C14701	1.0	1
209_1219142	209.1219142	0.0	7470.606227															
209_6190786	209.6190786	0.0	5389.905344															
210_0444118	210.0444118	0.0	4080.287929															
210_0507879	210.0507879	0.0	18306.85975	210.051694	-4.31370003618629		[M+Na]+	6	10	5	0	0	0	C6H10ClN5	Deethylatrazine	C06559	1.0	1
210_1072766	210.1072766	0.0	17348.40609															
210_9140606	210.9140606	0.0	7966.67011															
210_9234843	210.9234843	0.0	5369.669724															
210_9685495	210.9685495	0.0	13689.63574															
211_0125566	211.0125566	0.0	6705.639878	211.011565	4.699268497536135		[M+K]+	6	8	2	4	0	0	C6H8N2O4	(R)-AMAA	C13739	1.0	1
211_0125566	211.0125566	0.0	6705.639878	211.011565	4.699268497536135		[M+K]+	6	8	2	4	0	0	C6H8N2O4	3-(5-Oxoisoxazolin-2-yl)-L-alanine	C20892	1.0	1
211_0125566	211.0125566	0.0	6705.639878	211.011565	4.699268497536135		[M+K]+	6	8	2	4	0	0	C6H8N2O4	3-(5-Oxoisoxazolin-4-yl)-L-alanine	C20893	1.0	1
211_0125566	211.0125566	0.0	6705.639878	211.011565	4.699268497536135		[M+K]+	6	8	2	4	0	0	C6H8N2O4	Hydantoin-5-propionate	C05565	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08256599999999	-1.8490394890892792		[M+H]+	8	10	4	3	0	0	C8H10N4O3	1,3,7-Trimethyluric acid	C16361	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08122899999998	4.485003259168484		[M+H]+	7	14	0	7	0	0	C7H14O7	Coriose	C19612	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08122899999998	4.485003259168484		[M+H]+	7	14	0	7	0	0	C7H14O7	D-glycero-D-manno-Heptose	C21042	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08122899999998	4.485003259168484		[M+H]+	7	14	0	7	0	0	C7H14O7	L-glycero-D-manno-Heptose	C21043	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08122899999998	4.485003259168484		[M+H]+	7	14	0	7	0	0	C7H14O7	Sedoheptulose	C02076	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08122899999998	4.485003259168484		[M+H]+	7	14	0	7	0	0	C7H14O7	alpha-D-Mannoheptulopyranose	C08236	1.0	1
211_0821757	211.0821757	0.0	9910.938379	211.08122899999998	4.485003259168484		[M+H]+	7	14	0	7	0	0	C7H14O7	beta-D-Sedoheptulopyranose	C08355	1.0	1
211_0849944	211.0849944	0.0	7889.642606	211.084184	3.839226533457306		[M+Na]+	11	12	2	1	0	0	C11H12N2O	Antipyrine	C13244	1.0	1
211_0849944	211.0849944	0.0	7889.642606	211.084184	3.839226533457306		[M+Na]+	11	12	2	1	0	0	C11H12N2O	Peganine	C10733	1.0	1
211_0913221	211.0913221	0.0	71082.27638															
211_118575	211.118575	0.0	4646.95784															
211_5234869	211.5234869	0.0	15453.46402															
211_98487	211.98487	0.0	5625.563739															
212_0600814	212.0600814	0.0	4681.514469															
212_9563526	212.9563526	0.0	34579.60066															
213_0015638	213.0015638	0.0	5374.050014	213.00057400000003	4.646935834008844		[M+Na]+	6	6	0	7	0	0	C6H6O7	Oxalosuccinate	C05379	1.0	1
213_0614573	213.0614573	0.0	9208.504842															
213_0665729	213.0665729	0.0	18789.87288	213.06682	-1.1597300790227487		[M+Na]+	7	14	2	2	0	1	C7H14N2O2S	Aldicarb	C11015	1.0	1
213_0665729	213.0665729	0.0	18789.87288	213.06682	-1.1597300790227487		[M+Na]+	7	14	2	2	0	1	C7H14N2O2S	Butocarboxim	C18645	1.0	1
213_0665729	213.0665729	0.0	18789.87288	213.065854	3.3740741959038907		[M+H]+	12	8	2	2	0	0	C12H8N2O2	2-Aminophenoxazin-3-one	C02161	1.0	1
213_0665729	213.0665729	0.0	18789.87288	213.067623	-4.928482259297965		[M+K]+	12	14	0	1	0	0	C12H14O	Capillanol	C17783	1.0	1
213_0754846	213.0754846	0.0	9368.13172	213.075749	-1.240873263300545		[M+H]+	10	12	0	5	0	0	C10H12O5	Danielone	C10674	2.0	1
213_0754846	213.0754846	0.0	9368.13172	213.075749	-1.240873263300545		[M+H]+	10	12	0	5	0	0	C10H12O5	n-Propyl gallate	C11155	2.0	1
213_0754846	213.0754846	0.0	9368.13172	213.07483399999998	3.0533873372797724		[M+K]+	6	14	4	2	0	0	C6H14N4O2	Amino acid(Arg-)	C02385	1.0	1
213_0754846	213.0754846	0.0	9368.13172	213.07483399999998	3.0533873372797724		[M+K]+	6	14	4	2	0	0	C6H14N4O2	D-Arginine	C00792	1.0	1
213_0754846	213.0754846	0.0	9368.13172	213.07483399999998	3.0533873372797724		[M+K]+	6	14	4	2	0	0	C6H14N4O2	L-Arginine	C00062	1.0	1
213_0876736	213.0876736	0.0	5211.296843	213.08860099999998	-4.352180246351163		[M+Na]+	12	14	0	2	0	0	C12H14O2	2,6-Dimethyldeca-2,4,6,8-tetraenedial	C21078	1.0	1
213_0876736	213.0876736	0.0	5211.296843	213.08860099999998	-4.352180246351163		[M+Na]+	12	14	0	2	0	0	C12H14O2	3-Dimethylallyl-4-hydroxybenzaldehyde	C12459	1.0	1
213_0876736	213.0876736	0.0	5211.296843	213.08860099999998	-4.352180246351163		[M+Na]+	12	14	0	2	0	0	C12H14O2	Butylphthalide	C17854	1.0	1
213_0876736	213.0876736	0.0	5211.296843	213.08860099999998	-4.352180246351163		[M+Na]+	12	14	0	2	0	0	C12H14O2	Ligustilide	C16987	1.0	1
213_0876736	213.0876736	0.0	5211.296843	213.08860099999998	-4.352180246351163		[M+Na]+	12	14	0	2	0	0	C12H14O2	Precocene I	C09017	1.0	1
213_0876736	213.0876736	0.0	5211.296843	213.08860099999998	-4.352180246351163		[M+Na]+	12	14	0	2	0	0	C12H14O2	Propyl cinnamate	C06360	1.0	1
213_0989122	213.0989122	0.0	4767.478133	213.099834	-4.325672069675127		[M+Na]+	11	14	2	1	0	0	C11H14N2O	2-Methyl-5-hydroxytryptamine	C13665	1.0	1
213_0989122	213.0989122	0.0	4767.478133	213.099834	-4.325672069675127		[M+Na]+	11	14	2	1	0	0	C11H14N2O	5-Methoxytryptamine	C05659	1.0	1
213_0989122	213.0989122	0.0	4767.478133	213.099834	-4.325672069675127		[M+Na]+	11	14	2	1	0	0	C11H14N2O	Cytisine	C10763	1.0	1
213_0989122	213.0989122	0.0	4767.478133	213.099834	-4.325672069675127		[M+Na]+	11	14	2	1	0	0	C11H14N2O	N-Methylserotonin	C06212	1.0	1
214_006924	214.006924	0.0	13211.15629															
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	(Indol-3-yl)glycolaldehyde	C03230	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	2-Methylquinoline-3,4-diol	C06331	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	3-Hydroxy-2-methyl-1H-quinolin-4-one	C11504	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	3-Methyl-quinolin-2,8-diol	C06344	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	5-Hydroxyindoleacetaldehyde	C05634	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	Gentianine	C06525	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	Indole-3-acetate	C00954	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	N-Acetylindoxyl	C02298	2.0	1
214_0262022	214.0262022	0.0	6475.737265	214.026487	-1.3306764223199183		[M+K]+	10	9	1	2	0	0	C10H9NO2	NH2Mec	C01386	2.0	1
214_0336922	214.0336922	0.0	12712.98169															
214_0393529	214.0393529	0.0	6023.249531															
214_0651349	214.0651349	0.0	13505.2697															
214_9635113	214.9635113	0.0	4423.019268	214.963706	-0.9057342917629633		[M+Na]+	7	6	0	2	0	0	C7H6Cl2O2	4,6-Dichloro-3-methylcatechol	C18302	1.0	1
214_9893542	214.9893542	0.0	33555.90367															
215_0407046	215.0407046	0.0	6836.101357															
215_0519749	215.0519749	0.0	9078.161009	215.05260900000002	-2.9485808284865054		[M+Na]+	7	12	0	6	0	0	C7H12O6	2-epi-5-epi-Valiolone	C17691	2.0	1
215_0519749	215.0519749	0.0	9078.161009	215.05260900000002	-2.9485808284865054		[M+Na]+	7	12	0	6	0	0	C7H12O6	2-epi-Valiolone	C21282	2.0	1
215_0519749	215.0519749	0.0	9078.161009	215.05260900000002	-2.9485808284865054		[M+Na]+	7	12	0	6	0	0	C7H12O6	2D-5-O-Methyl-2,3,5/4,6-pentahydroxycyclohexanone	C01295	2.0	1
215_0519749	215.0519749	0.0	9078.161009	215.05260900000002	-2.9485808284865054		[M+Na]+	7	12	0	6	0	0	C7H12O6	5-epi-Valiolone	C17694	2.0	1
215_0519749	215.0519749	0.0	9078.161009	215.05260900000002	-2.9485808284865054		[M+Na]+	7	12	0	6	0	0	C7H12O6	Quinate	C00296	2.0	1
215_0519749	215.0519749	0.0	9078.161009	215.05260900000002	-2.9485808284865054		[M+Na]+	7	12	0	6	0	0	C7H12O6	Valiolone	C12113	2.0	1
215_0771164	215.0771164	0.0	9334.3632															
215_1136393	215.1136393	0.0	18010.82752															
215_9903209	215.9903209	0.0	7988.94639															
216_015376	216.015376	0.0	10447.37935															
216_0631744	216.0631744	0.0	4730.020173	216.06314999999998	0.11292994677410467		[M+H]+	5	14	1	6	1	0	C5H14NO6P	sn-Glycero-3-phosphoethanolamine	C01233	2.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	(3-Arylcarbonyl)-alanine	C03450	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	3-Carbamoyl-2-phenylpropionaldehyde	C16587	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	C16595	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	5,6-Dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline	C06726	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	Cichorine	C10581	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	Gentioflavine	C09962	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.06311399999998	0.2795479473822601		[M+Na]+	10	11	1	3	0	0	C10H11NO3	Phenylacetylglycine	C05598	1.0	1
216_0631744	216.0631744	0.0	4730.020173	216.063266	-0.42394989988914433		[M+K]+	7	15	1	4	0	0	C7H15NO4	Anthopleurine	C16994	1.0	1
216_0996056	216.0996056	0.0	5464.200458	216.09949999999998	0.4886637868755754		[M+Na]+	11	15	1	2	0	0	C11H15NO2	(-)-Salsoline	C09640	1.0	1
216_0996056	216.0996056	0.0	5464.200458	216.09949999999998	0.4886637868755754		[M+Na]+	11	15	1	2	0	0	C11H15NO2	2,3,5-Trimethacarb	C18957	1.0	1
216_0996056	216.0996056	0.0	5464.200458	216.09949999999998	0.4886637868755754		[M+Na]+	11	15	1	2	0	0	C11H15NO2	3,4-Methylenedioxymethamphetamine	C07577	1.0	1
216_0996056	216.0996056	0.0	5464.200458	216.09949999999998	0.4886637868755754		[M+Na]+	11	15	1	2	0	0	C11H15NO2	Butamben	C07875	1.0	1
216_0996056	216.0996056	0.0	5464.200458	216.09949999999998	0.4886637868755754		[M+Na]+	11	15	1	2	0	0	C11H15NO2	Heliamine	C09460	1.0	1
216_0996056	216.0996056	0.0	5464.200458	216.09949999999998	0.4886637868755754		[M+Na]+	11	15	1	2	0	0	C11H15NO2	Isoprocarb	C18418	1.0	1
216_914432	216.914432	0.0	24894.44139	216.913987	2.051504405814787		[M+H]+	6	4	0	0	0	0	C6H4Cl4	1,3,4,6-Tetrachloro-1,4-cyclohexadiene	C06597	2.0	1
217_9522065	217.9522065	0.0	18888.98832	217.952001	0.9428681500967415		[M+K]+	4	5	1	5	0	1	C4H5NO5S	5-Methyl-3-isoxazolyl sulfate	C11105	1.0	1
218_0220922	218.0220922	0.0	5880.691052	218.021401	3.1703309713419605		[M+K]+	9	9	1	3	0	0	C9H9NO3	2,5,6-Trihydroxy-5,6-dihydroquinoline	C06339	2.0	1
218_0220922	218.0220922	0.0	5880.691052	218.021401	3.1703309713419605		[M+K]+	9	9	1	3	0	0	C9H9NO3	2-Aminobenzoylacetate	C21453	2.0	1
218_0220922	218.0220922	0.0	5880.691052	218.021401	3.1703309713419605		[M+K]+	9	9	1	3	0	0	C9H9NO3	3-(4-Aminophenyl)pyruvate	C21272	2.0	1
218_0220922	218.0220922	0.0	5880.691052	218.021401	3.1703309713419605		[M+K]+	9	9	1	3	0	0	C9H9NO3	3-Succinoylpyridine	C19569	2.0	1
218_0220922	218.0220922	0.0	5880.691052	218.021401	3.1703309713419605		[M+K]+	9	9	1	3	0	0	C9H9NO3	Hippurate	C01586	2.0	1
218_0220922	218.0220922	0.0	5880.691052	218.021401	3.1703309713419605		[M+K]+	9	9	1	3	0	0	C9H9NO3	N-Acetylanthranilate	C06332	2.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	2-Phenyl-1,3-propanediol monocarbamate	C16586	1.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	3-Methyl-L-tyrosine	C20800	1.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	Damascenine	C10588	1.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	L-Homotyrosine	C18622	1.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	L-Tyrosine methyl ester	C03404	1.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	Metyrosine	C07921	1.0	1
218_0788244	218.0788244	0.0	39754.40418	218.07876399999998	0.27696415238174804		[M+Na]+	10	13	1	3	0	0	C10H13NO3	alpha-Methyl-m-tyrosine	C11820	1.0	1
218_8953718	218.8953718	0.0	6019.167807															
218_9052475	218.9052475	0.0	11162.60036															
218_9349864	218.9349864	0.0	4808.598251															
218_9489598	218.9489598	0.0	20794.35958															
218_9844358	218.9844358	0.0	17202.57118															
218_9972931	218.9972931	0.0	4587.848896															
219_1064487	219.1064487	0.0	4922.745058															
220_028919	220.028919	0.0	4226.181281															
220_8748423	220.8748423	0.0	65067.99528															
220_8843561	220.8843561	0.0	41906.40124															
